time_us,abag_bias,abag_gain,abag_control,abag_ek_bar,local_vz
3778542, -0.095000, 0.062000, -0.157000, -0.984167, 0.056382
3788800, -0.096000, 0.063000, -0.159000, -0.988125, 0.113956
3798918, -0.098000, 0.065000, -0.163000, -0.993320, 0.059593
3809173, -0.099000, 0.066000, -0.165000, -0.994990, 0.117013
3819276, -0.100000, 0.067000, -0.167000, -0.996243, 0.058498
3829549, -0.101000, 0.068000, -0.169000, -0.997182, 0.117301
3839683, -0.102000, 0.069000, -0.171000, -0.997887, 0.117882
3849792, -0.104000, 0.071000, -0.175000, -0.998811, 0.116955
3860046, -0.105000, 0.072000, -0.177000, -0.999108, 0.117561
3870202, -0.106000, 0.073000, -0.179000, -0.999331, 0.057021
3880327, -0.107000, 0.074000, -0.181000, -0.999498, 0.113412
3890441, -0.109000, 0.076000, -0.185000, -0.999718, 0.058966
3900541, -0.110000, 0.077000, -0.187000, -0.999788, 0.118548
3910658, -0.111000, 0.078000, -0.189000, -0.999841, 0.057942
3920780, -0.112000, 0.079000, -0.191000, -0.999881, 0.117667
3930899, -0.114000, 0.081000, -0.195000, -0.999933, 0.058037
3941020, -0.115000, 0.082000, -0.197000, -0.999950, 0.116185
3951140, -0.116000, 0.083000, -0.199000, -0.999962, 0.114538
3961258, -0.117000, 0.084000, -0.201000, -0.999972, 0.058246
3971372, -0.119000, 0.086000, -0.205000, -0.999984, 0.117769
3981492, -0.120000, 0.087000, -0.207000, -0.999988, 0.060356
3991581, -0.121000, 0.088000, -0.209000, -0.999991, 0.117819
4001798, -0.122000, 0.089000, -0.211000, -0.999993, 0.058539
4012024, -0.124000, 0.091000, -0.215000, -0.999996, 0.118319
4022146, -0.125000, 0.092000, -0.217000, -0.999997, 0.057218
4032389, -0.126000, 0.093000, -0.219000, -0.999998, 0.112737
4042508, -0.127000, 0.094000, -0.221000, -0.999998, 0.117532
4052697, -0.129000, 0.096000, -0.225000, -0.999999, 0.113620
4062814, -0.130000, 0.097000, -0.227000, -0.999999, 0.116877
4072929, -0.131000, 0.098000, -0.229000, -0.999999, 0.059431
4083040, -0.132000, 0.099000, -0.231000, -1.000000, 0.120719
4093153, -0.134000, 0.101000, -0.235000, -1.000000, 0.118252
4103348, -0.135000, 0.102000, -0.237000, -1.000000, 0.120507
4113630, -0.136000, 0.103000, -0.239000, -1.000000, 0.058490
4123888, -0.137000, 0.104000, -0.241000, -1.000000, 0.116394
4133967, -0.139000, 0.106000, -0.245000, -1.000000, 0.059432
4144225, -0.140000, 0.107000, -0.247000, -1.000000, 0.120942
4154348, -0.141000, 0.108000, -0.249000, -1.000000, 0.059935
4164611, -0.142000, 0.109000, -0.251000, -1.000000, 0.122532
4174722, -0.144000, 0.111000, -0.255000, -1.000000, 0.062163
4184978, -0.145000, 0.112000, -0.257000, -1.000000, 0.122469
4195252, -0.146000, 0.113000, -0.259000, -1.000000, 0.121845
4205340, -0.147000, 0.114000, -0.261000, -1.000000, 0.061599
4215447, -0.149000, 0.116000, -0.265000, -1.000000, 0.060624
4225563, -0.150000, 0.117000, -0.267000, -1.000000, 0.123309
4235681, -0.151000, 0.118000, -0.269000, -1.000000, 0.125449
4245759, -0.152000, 0.119000, -0.271000, -1.000000, 0.060699
4255878, -0.153000, 0.120000, -0.273000, -1.000000, 0.124582
4266003, -0.155000, 0.122000, -0.277000, -1.000000, 0.063121
4276124, -0.156000, 0.123000, -0.279000, -1.000000, 0.125013
4286243, -0.157000, 0.124000, -0.281000, -1.000000, 0.125436
4296364, -0.158000, 0.125000, -0.283000, -1.000000, 0.064203
4306481, -0.160000, 0.127000, -0.287000, -1.000000, 0.060097
4316720, -0.161000, 0.128000, -0.289000, -1.000000, 0.125981
4326966, -0.162000, 0.129000, -0.291000, -1.000000, 0.125439
4337175, -0.163000, 0.130000, -0.293000, -1.000000, 0.062585
4347413, -0.165000, 0.132000, -0.297000, -1.000000, 0.128383
4357689, -0.166000, 0.133000, -0.299000, -1.000000, 0.063859
4367945, -0.167000, 0.134000, -0.301000, -1.000000, 0.123611
4378053, -0.168000, 0.135000, -0.303000, -1.000000, 0.123359
4388296, -0.170000, 0.137000, -0.307000, -1.000000, 0.121735
4398424, -0.171000, 0.138000, -0.309000, -1.000000, 0.058861
4408691, -0.172000, 0.139000, -0.311000, -1.000000, 0.124799
4418925, -0.173000, 0.140000, -0.313000, -1.000000, 0.120766
4429167, -0.175000, 0.142000, -0.317000, -1.000000, 0.119138
4439417, -0.176000, 0.143000, -0.319000, -1.000000, 0.121530
4449711, -0.177000, 0.144000, -0.321000, -1.000000, 0.059001
4459965, -0.178000, 0.145000, -0.323000, -1.000000, 0.114639
4470084, -0.180000, 0.147000, -0.327000, -1.000000, 0.116406
4480318, -0.181000, 0.148000, -0.329000, -1.000000, 0.113853
4490415, -0.182000, 0.149000, -0.331000, -1.000000, 0.054250
4500517, -0.183000, 0.150000, -0.333000, -1.000000, 0.113838
4510634, -0.185000, 0.152000, -0.337000, -1.000000, 0.054589
4520755, -0.186000, 0.153000, -0.339000, -1.000000, 0.111349
4530876, -0.187000, 0.154000, -0.341000, -1.000000, 0.114813
4541001, -0.188000, 0.155000, -0.343000, -1.000000, 0.056768
4551119, -0.190000, 0.157000, -0.347000, -1.000000, 0.055013
4561240, -0.191000, 0.158000, -0.349000, -1.000000, 0.111643
4571360, -0.192000, 0.159000, -0.351000, -1.000000, 0.107111
4581619, -0.193000, 0.160000, -0.353000, -1.000000, 0.052260
4591736, -0.195000, 0.162000, -0.357000, -1.000000, 0.105692
4601824, -0.196000, 0.163000, -0.359000, -1.000000, 0.052237
4612062, -0.197000, 0.164000, -0.361000, -1.000000, 0.100795
4622186, -0.198000, 0.165000, -0.363000, -1.000000, 0.050871
4632304, -0.200000, 0.167000, -0.367000, -1.000000, 0.103097
4642427, -0.201000, 0.168000, -0.369000, -1.000000, 0.051167
4652676, -0.202000, 0.169000, -0.371000, -1.000000, 0.102532
4662912, -0.203000, 0.170000, -0.373000, -1.000000, 0.103564
4672981, -0.205000, 0.172000, -0.377000, -1.000000, 0.097315
4683224, -0.206000, 0.173000, -0.379000, -1.000000, 0.101449
4693485, -0.207000, 0.174000, -0.381000, -1.000000, 0.050814
4703613, -0.208000, 0.175000, -0.383000, -1.000000, 0.100008
4713744, -0.209000, 0.176000, -0.385000, -1.000000, -0.000000
4724004, -0.211000, 0.178000, -0.389000, -1.000000, 0.103783
4734110, -0.212000, 0.179000, -0.391000, -1.000000, 0.050950
4744370, -0.213000, 0.180000, -0.393000, -1.000000, 0.102197
4754486, -0.214000, 0.181000, -0.395000, -1.000000, -0.000000
4764738, -0.216000, 0.183000, -0.399000, -1.000000, 0.100084
4774866, -0.217000, 0.184000, -0.401000, -1.000000, 0.099099
4785168, -0.218000, 0.185000, -0.403000, -1.000000, 0.050251
4795309, -0.219000, 0.186000, -0.405000, -1.000000, 0.099968
4805428, -0.219000, 0.186000, -0.405000, -0.625000, 0.098817
4815544, -0.219000, 0.187000, -0.406000, -0.718750, 0.100375
4825683, -0.220000, 0.188000, -0.408000, -0.789062, 0.051220
4835888, -0.221000, 0.189000, -0.410000, -0.841797, 0.099433
4845997, -0.222000, 0.189000, -0.033000, -0.411011, 0.048172
4856227, -0.222000, 0.190000, -0.412000, -0.558258, 0.096444
4866345, -0.222000, 0.191000, -0.413000, -0.668694, 0.098985
4876580, -0.222000, 0.190000, -0.032000, -0.251520, 0.048202
4886701, -0.222000, 0.188000, -0.034000, -0.078980, 0.048502
4896945, -0.222000, 0.187000, -0.409000, -0.309235, 0.096380
4907191, -0.222000, 0.186000, -0.408000, -0.481926, 0.097367
4917441, -0.222000, 0.185000, -0.037000, -0.111445, 0.048432
4927675, -0.222000, 0.185000, -0.407000, -0.500188, 0.099901
4937790, -0.222000, 0.184000, -0.038000, -0.125141, 0.049246
4948053, -0.222000, 0.183000, -0.405000, -0.343856, 0.097986
4958181, -0.222000, 0.184000, -0.406000, -0.507892, 0.097007
4968424, -0.222000, 0.182000, -0.404000, -0.348189, 0.097337
4978549, -0.222000, 0.181000, -0.041000, -0.011142, 0.047725
4988664, -0.222000, 0.180000, -0.402000, -0.258356, 0.094866
4998789, -0.222000, 0.179000, -0.401000, -0.443767, 0.098354
5009021, -0.222000, 0.177000, -0.399000, -0.312119, 0.094142
5019262, -0.222000, 0.176000, -0.398000, -0.484089, 0.095010
5029462, -0.222000, 0.175000, -0.047000, -0.113067, 0.047288
5039741, -0.222000, 0.174000, -0.396000, -0.334800, 0.093343
5049817, -0.222000, 0.174000, -0.048000, -0.125825, 0.046955
5060075, -0.222000, 0.173000, -0.395000, -0.344369, 0.091442
5070196, -0.222000, 0.172000, -0.050000, -0.008277, 0.045243
5080322, -0.222000, 0.171000, -0.393000, -0.256207, 0.089971
5090447, -0.222000, 0.169000, -0.053000, -0.081617, 0.044548
5100566, -0.222000, 0.168000, -0.390000, -0.311213, 0.089187
5110678, -0.222000, 0.167000, -0.389000, -0.483409, 0.089299
5120880, -0.222000, 0.166000, -0.056000, -0.112557, 0.043764
5131002, -0.222000, 0.166000, -0.388000, -0.500813, 0.088569
5141228, -0.222000, 0.165000, -0.057000, -0.125610, 0.043459
5151446, -0.222000, 0.164000, -0.386000, -0.344208, 0.084977
5161695, -0.222000, 0.163000, -0.059000, -0.008156, 0.042837
5171844, -0.222000, 0.162000, -0.384000, -0.256117, 0.083782
5181925, -0.222000, 0.160000, -0.062000, -0.081566, 0.040718
5192165, -0.222000, 0.159000, -0.381000, -0.311174, 0.079829
5202289, -0.222000, 0.158000, -0.380000, -0.483381, 0.079412
5212543, -0.222000, 0.157000, -0.065000, -0.112536, 0.040787
5222660, -0.222000, 0.157000, -0.379000, -0.500801, 0.080383
5232912, -0.222000, 0.156000, -0.066000, -0.125601, 0.040515
5243155, -0.222000, 0.155000, -0.377000, -0.344201, 0.079731
5253280, -0.222000, 0.156000, -0.378000, -0.508151, 0.079115
5263524, -0.222000, 0.154000, -0.376000, -0.348335, 0.078281
5273764, -0.222000, 0.153000, -0.069000, -0.011251, 0.037579
5284013, -0.222000, 0.152000, -0.374000, -0.258438, 0.075959
5294120, -0.222000, 0.151000, -0.373000, -0.443829, 0.077511
5304255, -0.222000, 0.149000, -0.371000, -0.312154, 0.072751
5314379, -0.222000, 0.148000, -0.370000, -0.484115, 0.073275
5324641, -0.222000, 0.147000, -0.075000, -0.113086, 0.036639
5334768, -0.222000, 0.146000, -0.368000, -0.334815, 0.071490
5345013, -0.222000, 0.144000, -0.366000, -0.250833, 0.072647
5355250, -0.222000, 0.143000, -0.365000, -0.438125, 0.072094
5365390, -0.222000, 0.142000, -0.080000, -0.078594, 0.035187
5375504, -0.222000, 0.141000, -0.363000, -0.308945, 0.069924
5385632, -0.222000, 0.139000, -0.083000, -0.111282, 0.033544
5395753, -0.222000, 0.138000, -0.360000, -0.333461, 0.068259
5405829, -0.222000, 0.139000, -0.361000, -0.500096, 0.069234
5415949, -0.222000, 0.138000, -0.084000, -0.125072, 0.033990
5426067, -0.222000, 0.136000, -0.086000, -0.007853, 0.033359
5436190, -0.222000, 0.135000, -0.357000, -0.255890, 0.067439
5446316, -0.222000, 0.134000, -0.356000, -0.441917, 0.068563
5456437, -0.222000, 0.133000, -0.089000, -0.081438, 0.033578
5466554, -0.222000, 0.131000, -0.353000, -0.483309, 0.065679
5476636, -0.222000, 0.130000, -0.092000, -0.112482, 0.033564
5486754, -0.222000, 0.129000, -0.351000, -0.334361, 0.067159
5496995, -0.222000, 0.130000, -0.352000, -0.500771, 0.065489
5507113, -0.222000, 0.128000, -0.350000, -0.344184, 0.066372
5517364, -0.222000, 0.127000, -0.095000, -0.008138, 0.032994
5527617, -0.222000, 0.126000, -0.348000, -0.256103, 0.066341
5537701, -0.222000, 0.125000, -0.347000, -0.442077, 0.065721
5547819, -0.222000, 0.123000, -0.345000, -0.311169, 0.064942
5557902, -0.222000, 0.122000, -0.344000, -0.483376, 0.065813
5568165, -0.222000, 0.121000, -0.101000, -0.112532, 0.032757
5578288, -0.222000, 0.120000, -0.342000, -0.334399, 0.065206
5588516, -0.222000, 0.121000, -0.343000, -0.500799, 0.065445
5598632, -0.222000, 0.119000, -0.341000, -0.344200, 0.066937
5608911, -0.222000, 0.118000, -0.104000, -0.008150, 0.032183
5619148, -0.222000, 0.117000, -0.339000, -0.256112, 0.064743
5629423, -0.222000, 0.116000, -0.338000, -0.442084, 0.065432
5639673, -0.222000, 0.114000, -0.336000, -0.311172, 0.063987
5649832, -0.222000, 0.113000, -0.335000, -0.483379, 0.062380
5660088, -0.222000, 0.112000, -0.110000, -0.112534, 0.030883
5670217, -0.222000, 0.110000, -0.112000, -0.000801, 0.031039
5680357, -0.222000, 0.109000, -0.331000, -0.250600, 0.063222
5690482, -0.222000, 0.108000, -0.330000, -0.437950, 0.062542
5700617, -0.222000, 0.107000, -0.115000, -0.078463, 0.031302
5710732, -0.222000, 0.106000, -0.328000, -0.308847, 0.060689
5720852, -0.222000, 0.104000, -0.118000, -0.111226, 0.030837
5731041, -0.222000, 0.103000, -0.325000, -0.333420, 0.061445
5741271, -0.222000, 0.102000, -0.120000, -0.000065, 0.029335
5751394, -0.222000, 0.101000, -0.323000, -0.250049, 0.057583
5761646, -0.222000, 0.099000, -0.123000, -0.078152, 0.028594
5771870, -0.222000, 0.098000, -0.320000, -0.308614, 0.053294
5781953, -0.222000, 0.097000, -0.319000, -0.481461, 0.054270
5792195, -0.222000, 0.096000, -0.126000, -0.111096, 0.028100
5802313, -0.222000, 0.094000, -0.316000, -0.499991, 0.056118
5812562, -0.222000, 0.093000, -0.129000, -0.124993, 0.027481
5822687, -0.222000, 0.092000, -0.314000, -0.343745, 0.054622
5832902, -0.222000, 0.091000, -0.131000, -0.007809, 0.027177
5843144, -0.222000, 0.089000, -0.311000, -0.441892, 0.054179
5853351, -0.222000, 0.088000, -0.134000, -0.081419, 0.027272
5863606, -0.222000, 0.087000, -0.309000, -0.311065, 0.052963
5873807, -0.222000, 0.086000, -0.308000, -0.483298, 0.051918
5884034, -0.222000, 0.084000, -0.306000, -0.334355, 0.052165
5894139, -0.222000, 0.085000, -0.307000, -0.500767, 0.050211
5904384, -0.222000, 0.084000, -0.138000, -0.125575, 0.023901
5914508, -0.222000, 0.083000, -0.305000, -0.344181, 0.050268
5924755, -0.222000, 0.081000, -0.141000, 0.243898, 0.049178
5934991, -0.222000, 0.080000, -0.302000, -0.067076, 0.050633
5945263, -0.222000, 0.079000, -0.143000, 0.199693, 0.024071
5955383, -0.222000, 0.078000, -0.144000, 0.399770, 0.048257
5965516, -0.222000, 0.080000, -0.142000, 0.662370, 0.024122
5975723, -0.222000, 0.081000, -0.141000, 0.746778, 0.048427
5985802, -0.221000, 0.082000, -0.139000, 0.810083, 0.023381
5996020, -0.220000, 0.083000, -0.137000, 0.857562, 0.047619
6006135, -0.218000, 0.085000, -0.133000, 0.919879, 0.024161
6016363, -0.217000, 0.086000, -0.131000, 0.939909, 0.046695
6026482, -0.216000, 0.087000, -0.129000, 0.954932, 0.045017
6036691, -0.215000, 0.088000, -0.127000, 0.966199, 0.021945
6046929, -0.213000, 0.090000, -0.123000, 0.980987, 0.047911
6057177, -0.212000, 0.091000, -0.121000, 0.985740, 0.023904
6067427, -0.211000, 0.092000, -0.119000, 0.989305, 0.046377
6077518, -0.210000, 0.093000, -0.117000, 0.991979, 0.023034
6087782, -0.208000, 0.095000, -0.113000, 0.995488, 0.046860
6097805, -0.207000, 0.096000, -0.111000, 0.996616, 0.023196
6108068, -0.206000, 0.097000, -0.109000, 0.997462, 0.045863
6118196, -0.205000, 0.098000, -0.107000, 0.998097, 0.045477
6128426, -0.203000, 0.100000, -0.103000, 0.998929, 0.046053
6138544, -0.202000, 0.101000, -0.101000, 0.999197, 0.046907
6148811, -0.201000, 0.102000, -0.099000, 0.999398, 0.022178
6159051, -0.200000, 0.103000, -0.097000, 0.999548, 0.043308
6169270, -0.198000, 0.105000, -0.093000, 0.999746, 0.044250
6179517, -0.197000, 0.106000, -0.091000, 0.999809, 0.046408
6189775, -0.196000, 0.107000, -0.089000, 0.999857, 0.023099
6200030, -0.195000, 0.108000, -0.087000, 0.999893, 0.045668
6210151, -0.193000, 0.110000, -0.083000, 0.999940, 0.022960
6220278, -0.192000, 0.111000, -0.081000, 0.999955, 0.048947
6230411, -0.191000, 0.112000, -0.079000, 0.999966, 0.048743
6240528, -0.190000, 0.113000, -0.077000, 0.999975, 0.023365
6250656, -0.188000, 0.115000, -0.073000, 0.999986, 0.047848
6260854, -0.187000, 0.116000, -0.071000, 0.999989, 0.025455
6271049, -0.187000, 0.115000, -0.302000, 0.499992, 0.050564
6281274, -0.187000, 0.116000, -0.071000, 0.624994, 0.023831
6291392, -0.187000, 0.117000, -0.070000, 0.718745, -0.000000
6301644, -0.187000, 0.115000, -0.072000, 0.466794, 0.026293
6311881, -0.187000, 0.114000, -0.301000, 0.100096, 0.051808
6321987, -0.187000, 0.113000, -0.300000, -0.174928, 0.052193
6332232, -0.187000, 0.112000, -0.075000, 0.118804, 0.025342
6342354, -0.187000, 0.110000, -0.297000, -0.370673, 0.054861
6352605, -0.187000, 0.109000, -0.078000, -0.028005, 0.027141
6362729, -0.187000, 0.108000, -0.295000, -0.271003, 0.054501
6372966, -0.187000, 0.107000, -0.080000, 0.046747, 0.026871
6383211, -0.187000, 0.105000, -0.292000, -0.411205, 0.055345
6393472, -0.187000, 0.104000, -0.083000, -0.058403, 0.028414
6403702, -0.187000, 0.103000, -0.290000, -0.293803, 0.056250
6413821, -0.187000, 0.102000, -0.289000, -0.470352, 0.053248
6424064, -0.187000, 0.100000, -0.287000, -0.327073, 0.056573
6434171, -0.187000, 0.099000, -0.286000, -0.495305, 0.058985
6444434, -0.187000, 0.098000, -0.089000, -0.121479, 0.029237
6454558, -0.187000, 0.097000, -0.284000, -0.341109, 0.058415
6464806, -0.187000, 0.095000, -0.282000, -0.254374, 0.059223
6474899, -0.187000, 0.094000, -0.281000, -0.440780, 0.063004
6485130, -0.187000, 0.093000, -0.094000, -0.080585, 0.030681
6495263, -0.187000, 0.092000, -0.279000, -0.310439, 0.059847
6505354, -0.187000, 0.090000, -0.097000, -0.112122, 0.030719
6515485, -0.187000, 0.089000, -0.276000, -0.334091, 0.064631
6525619, -0.187000, 0.088000, -0.099000, -0.000569, 0.031354
6535752, -0.187000, 0.087000, -0.274000, -0.250426, 0.060481
6545830, -0.187000, 0.085000, -0.102000, -0.078365, 0.032401
6556059, -0.187000, 0.084000, -0.271000, -0.308774, 0.067025
6566177, -0.187000, 0.083000, -0.270000, -0.481580, 0.063613
6576272, -0.187000, 0.082000, -0.105000, -0.111185, 0.033860
6586391, -0.187000, 0.082000, -0.269000, -0.500042, 0.070450
6596628, -0.187000, 0.081000, -0.106000, -0.125031, 0.035056
6606865, -0.187000, 0.080000, -0.267000, -0.343773, 0.069444
6617114, -0.187000, 0.079000, -0.108000, -0.007830, 0.034803
6627334, -0.187000, 0.077000, -0.264000, -0.441904, 0.070426
6637576, -0.187000, 0.076000, -0.111000, -0.081428, 0.034002
6647829, -0.187000, 0.075000, -0.262000, -0.311071, 0.067708
6657913, -0.187000, 0.074000, -0.261000, -0.483303, 0.070451
6668126, -0.187000, 0.072000, -0.259000, -0.334358, 0.070534
6678249, -0.187000, 0.073000, -0.260000, -0.500769, 0.070604
6688507, -0.187000, 0.072000, -0.115000, -0.125576, 0.035834
6698630, -0.187000, 0.071000, -0.258000, -0.344182, 0.071305
6708772, -0.187000, 0.069000, -0.256000, -0.256103, 0.068668
6719011, -0.187000, 0.068000, -0.255000, -0.442077, 0.069623
6729282, -0.187000, 0.067000, -0.120000, -0.081558, 0.034167
6739511, -0.187000, 0.066000, -0.253000, -0.311168, 0.066097
6749805, -0.187000, 0.065000, -0.252000, -0.483376, 0.063851
6760057, -0.187000, 0.063000, -0.250000, -0.334399, 0.068141
6770187, -0.187000, 0.064000, -0.251000, -0.500799, 0.064540
6780313, -0.187000, 0.063000, -0.124000, -0.125600, 0.032400
6790451, -0.187000, 0.062000, -0.249000, -0.344200, 0.066004
6800573, -0.187000, 0.062000, -0.125000, -0.131112, 0.031984
6810693, -0.187000, 0.061000, -0.248000, -0.348334, 0.062191
6820900, -0.187000, 0.060000, -0.127000, -0.011251, 0.030100
6831097, -0.187000, 0.059000, -0.246000, -0.258438, 0.061668
6841324, -0.187000, 0.057000, -0.130000, -0.082871, 0.029302
6851546, -0.187000, 0.056000, -0.243000, -0.312154, 0.057346
6861789, -0.187000, 0.055000, -0.242000, -0.484115, 0.059506
6872028, -0.187000, 0.054000, -0.133000, -0.113086, 0.028972
6882151, -0.187000, 0.054000, -0.241000, -0.501111, 0.057721
6892396, -0.187000, 0.053000, -0.134000, -0.125833, 0.028970
6902517, -0.187000, 0.052000, -0.239000, -0.344375, 0.057733
6912770, -0.187000, 0.051000, -0.136000, -0.008281, 0.028320
6923002, -0.187000, 0.049000, -0.236000, -0.442158, 0.055626
6933261, -0.187000, 0.048000, -0.139000, -0.081619, 0.028902
6943509, -0.187000, 0.047000, -0.234000, -0.311214, 0.054897
6953747, -0.187000, 0.046000, -0.233000, -0.483410, 0.052972
6963991, -0.187000, 0.044000, -0.231000, -0.334418, 0.054825
6974073, -0.187000, 0.045000, -0.232000, -0.500814, 0.054326
6984334, -0.187000, 0.044000, -0.143000, -0.125610, 0.025874
6994416, -0.187000, 0.043000, -0.230000, -0.344208, 0.053305
7004651, -0.187000, 0.041000, -0.228000, -0.256117, 0.054195
7014777, -0.187000, 0.040000, -0.227000, -0.442088, 0.052723
7025041, -0.187000, 0.039000, -0.148000, -0.081566, 0.026240
7035284, -0.187000, 0.038000, -0.225000, -0.311174, 0.051405
7045404, -0.187000, 0.036000, -0.151000, -0.112536, 0.025240
7055530, -0.187000, 0.035000, -0.152000, 0.165598, 0.048349
7065680, -0.187000, 0.034000, -0.221000, -0.125801, 0.050709
7075885, -0.187000, 0.033000, -0.154000, 0.155649, 0.025931
7085986, -0.187000, 0.031000, -0.218000, -0.349947, 0.052365
7096207, -0.187000, 0.030000, -0.157000, -0.012461, 0.026493
7106330, -0.187000, 0.029000, -0.216000, -0.259345, 0.054318
7116570, -0.187000, 0.028000, -0.159000, 0.055491, 0.028165
7126687, -0.187000, 0.026000, -0.213000, -0.406286, 0.055518
7136911, -0.187000, 0.025000, -0.162000, -0.054715, 0.026987
7147152, -0.187000, 0.024000, -0.211000, -0.291036, 0.055026
7157402, -0.187000, 0.023000, -0.210000, -0.468277, 0.054664
7167535, -0.187000, 0.021000, -0.208000, -0.325906, 0.053198
7177631, -0.187000, 0.020000, -0.167000, 0.005571, 0.028049
7187877, -0.187000, 0.019000, -0.206000, -0.245822, 0.056682
7197962, -0.187000, 0.018000, -0.205000, -0.434367, 0.057116
7208223, -0.187000, 0.017000, -0.170000, -0.075775, 0.028796
7218345, -0.187000, 0.015000, -0.202000, -0.480123, 0.059642
7228618, -0.187000, 0.014000, -0.173000, -0.110093, 0.030410
7238740, -0.187000, 0.013000, -0.200000, -0.332569, 0.059715
7249013, -0.187000, 0.012000, -0.199000, -0.499427, 0.059448
7259255, -0.187000, 0.010000, -0.197000, -0.343428, 0.056275
7269532, -0.187000, 0.011000, -0.198000, -0.507571, 0.050528
7279756, -0.187000, 0.010000, -0.177000, -0.130678, 0.024460
7289844, -0.187000, 0.009000, -0.178000, 0.151991, 0.046687
7300089, -0.187000, 0.009000, -0.178000, 0.522995, 0.039743
7310207, -0.187000, 0.010000, -0.177000, 0.642246, 0.035527
7320345, -0.187000, 0.011000, -0.176000, 0.731685, 0.017728
7330460, -0.186000, 0.012000, -0.174000, 0.798764, 0.033651
7340598, -0.184000, 0.014000, -0.170000, 0.886805, 0.017718
7350718, -0.183000, 0.015000, -0.168000, 0.915103, 0.034597
7360924, -0.182000, 0.016000, -0.166000, 0.936328, 0.017840
7371125, -0.181000, 0.017000, -0.164000, 0.952246, 0.037978
7381358, -0.179000, 0.019000, -0.160000, 0.973138, 0.019377
7391585, -0.178000, 0.020000, -0.158000, 0.979854, 0.039564
7401794, -0.177000, 0.021000, -0.156000, 0.984890, 0.043073
7412033, -0.176000, 0.022000, -0.154000, 0.988668, 0.022662
7422156, -0.174000, 0.024000, -0.150000, 0.993626, 0.047276
7432401, -0.173000, 0.025000, -0.148000, 0.995219, 0.024087
7442524, -0.172000, 0.026000, -0.146000, 0.996414, 0.049399
7452782, -0.171000, 0.027000, -0.144000, 0.997311, 0.049973
